FROM,TO,W,DRUG,
ACVR2B,BMPR1B,0.6687,0,
BMP7,ACVR2B,0.6604,0,
ACVR2B,BMP7,0.6604,0,
MSTN,ACVR2B,0.54842,0,
ACVR2B,MSTN,0.54842,0,
GDF5,ACVR2B,0.52012,0,
ACVR2B,GDF5,0.52012,0,
ACVR2B,IGSF1,0.46164,0,
BMPR1B,GDF6,0.21854,0,
GDF6,BMPR1B,0.21854,0,
FGF18,NTRK3,0.39926,0,
EFNA5,NTRK3,0.32513,0,
NTRK3,SHC2,0.36844,0,
NTRK3,NGFR,0.05183,0,
FGF17,NTRK3,0.32732,0,
FGF16,NTRK3,0.21827,0,
VEGFC,NTRK3,0.28433,0,
NTF4,NTRK3,0.30295,0,
NTRK3,HTR2A,0.3441,0,
EFNA3,NTRK3,0.44884,0,
PTPRS,NTRK3,0.30199,0,
EFNA1,NTRK3,0.36123,0,
PGF,NTRK3,0.1515,0,
NTRK3,DOK5,0.26129,0,
FGF20,NTRK3,0.37929,0,
FGF5,NTRK3,0.0199,0,
DRD1,CAV2,0.11712,0,
CAV2,MALL,0.30335,0,
CD36,MATK,0.08297,0,
TNFSF11,TNFRSF11A,0.54106,0,
EFNB1,RGS3,0.37854,0,
ALOX5,COTL1,0.81909,0,
SELL,SELPLG,0.86388,0,
SELPLG,SELL,0.86388,0,
SELL,PODXL,0.41702,0,
SELL,MUC7,0.00111,0,
EMCN,SELL,0.48121,0,
CXCR1,CXCR2,0.87721,0,
CXCR2,LASP1,0.84718,0,
CXCL5,CXCR2,0.09206,0,
CCL19,CCL22,0.59984,0,
CCL22,VCAM1,0.19277,0,
VCAM1,CCL22,0.19277,0,
CCL3,CCR3,0.14456,0,
IL12RB2,IL12B,0.16253,0,
IL12B,IL12RB2,0.16253,0,
FSCN1,MYO10,0.42188,0,
HBEGF,CD44,0.40804,0,
EDNRA,GRK6,0.4399,0,
CHRM3,GRK6,0.42798,0,
GRK6,RCVRN,0.58141,0,
CRP,FCN2,0.0303,0,
CRP,OLR1,0.00043,0,
WNT7B,FZD6,0.42426,0,
WNT3,FZD6,0.5628,0,
WNT5B,FZD6,0.3891,0,
WNT9A,FZD6,0.5131,0,
CTHRC1,FZD6,0.69308,0,
RSPO3,FZD8,0.25657,0,
WNT7B,FZD8,0.34788,0,
WNT3,FZD8,0.74105,0,
WNT5B,FZD8,0.67733,0,
WNT9A,FZD8,0.38086,0,
FGF12,SCN5A,0.04557,0,
MGRN1,TUBA4A,0.63685,0,
NR0B2,NR5A2,0.10439,0,
MAP4K4,DOK1,0.61097,0,
DOK1,INPP5D,0.58183,0,
DOK1,ITGB8,0.29695,0,
DOK1,ITGB7,0.06166,0,
FES,DOK1,0.88242,0,
DOK1,FES,0.88242,0,
PF4,PROC,0.12827,0,
PF4,THBD,0.0444,0,
PF4,APOH,0.01013,0,
KCNIP3,KCND1,0.2657,0,
LRP2,TTR,0.01286,0,
MDK,LRP2,0.03422,0,
RBP1,LRP2,0.37047,0,
LRP2,TG,0.01614,0,
LRP2,TG,0.01614,0,
APOB,LRP2,0.01595,0,
APOE,LRP2,0.16396,0,
LPA,LRP2,0.05617,0,
LRP2,LCN2,0.03829,0,
SLC9A3,LRP2,0.03858,0,
APOH,LRP2,0.01937,0,
WNT7B,FZD4,0.23591,0,
WNT3,FZD4,0.26948,0,
WNT5B,FZD4,0.39239,0,
WNT9A,FZD4,0.43392,0,
MYOC,FZD4,0.59721,0,
TSPAN12,FZD4,0.45764,0,
SCT,VIPR2,0.37149,0,
KCNA2,KCNA4,0.06736,0,
FGF18,MST1R,0.22537,0,
FGF18,FGFR2,0.43852,0,
FGFR2,FGF18,0.43852,0,
FGF18,EPHB3,0.72226,0,
FGF18,EPHA7,0.32689,0,
FGF18,PTK7,0.42577,0,
FGF18,EPHA5,0.03332,0,
FGF18,EPHA1,0.2172,0,
FGF18,INSRR,0.15123,0,
FGF18,EPHA6,0.36888,0,
FGF18,EPHA3,0.44585,0,
BMPR1B,BMP2,0.25287,0,
BMP2,BMPR1B,0.25287,0,
BMP2,TGFB2,0.28376,0,
BMP2,ASCL1,0.01021,0,
RGMA,BMP2,0.07899,0,
RGMB,BMP2,0.32718,0,
TNFAIP6,BMP2,0.16415,0,
EFNA5,MST1R,0.31129,0,
FGF17,MST1R,0.14699,0,
FGF16,MST1R,0.14873,0,
VEGFC,MST1R,0.13485,0,
NTF4,MST1R,0.20914,0,
MST1R,FURIN,0.3654,0,
EFNA3,MST1R,0.45431,0,
EFNA1,MST1R,0.43692,0,
PGF,MST1R,0.25602,0,
FGF20,MST1R,0.14547,0,
FGF5,MST1R,0.13152,0,
CXCR1,LASP1,0.84117,0,
CXCL5,CXCR1,0.07102,0,
GNG4,GNB2,0.18525,0,
GNB3,GNG4,0.33462,0,
NHLH1,LMO1,0.16723,0,
LCP1,CSF2RB,0.65746,0,
FES,CSF2RB,0.61601,0,
CSF2RB,FES,0.61601,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-B,KIR2DL1,0.33508,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-C,KIR2DL1,0.06499,0,
HLA-B,KIR2DL1,0.33508,0,
LAMB1,ITGA6,0.60408,0,
LAMB1,ITGB8,0.48804,0,
LAMB1,LAMA1,0.60519,0,
LAMA1,LAMB1,0.60519,0,
LAMB1,LAMC1,0.82808,0,
LAMC1,LAMB1,0.82808,0,
LAMB1,COL6A1,0.69601,0,
DLK1,NOTCH3,0.16756,0,
CNTN1,CNTNAP2,0.39506,0,
PTPRZ1,CNTN1,0.37579,0,
TNC,CNTN1,0.45469,0,
SCNN1B,CNTN1,0.29326,0,
CNTN1,TNR,0.42366,0,
CDON,BOC,0.74697,0,
LASP1,PRKG2,0.42132,0,
LASP1,PALLD,0.30316,0,
PRKAR2B,LASP1,0.31082,0,
CCL17,CCR8,0.06013,0,
VCAM1,CCL17,0.08994,0,
CCL17,VCAM1,0.08994,0,
ITGA5,FGFR2,0.41223,0,
ITGA5,FHL2,0.43496,0,
ITGB3,ITGA5,0.25316,0,
ITGA5,ITGB3,0.25316,0,
ITGA5,FBN1,0.18913,0,
ITGA5,CTGF,0.25476,0,
ITGA5,NRP1,0.3396,0,
ADAM12,ITGA5,0.27127,0,
FGB,ITGA5,0.00112,0,
ITGA5,TSPAN1,0.0592,0,
ANGPTL3,ITGA5,0.02094,0,
ELF3,EHF,0.57926,0,
CAMP,P2RX7,0.16043,0,
RPL24,RPL31,0.92319,0,
RPL24,RPS3A,0.94388,0,
RPL7,RPL24,0.91171,0,
HLA-A,LILRB1,0.42126,0,
HLA-A,LILRB1,0.42126,0,
HLA-B,LILRB1,0.42983,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-A,LILRB1,0.42126,0,
HLA-B,LILRB1,0.42983,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-A,LILRB1,0.42126,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-A,LILRB1,0.42126,0,
HLA-A,LILRB1,0.42126,0,
HLA-A,LILRB1,0.42126,0,
HLA-B,LILRB1,0.42983,0,
HLA-A,LILRB1,0.42126,0,
HLA-A,LILRB1,0.42126,0,
HLA-B,LILRB1,0.42983,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-A,LILRB1,0.42126,0,
HLA-A,LILRB1,0.42126,0,
HLA-A,LILRB1,0.42126,0,
HLA-A,LILRB1,0.42126,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-A,LILRB1,0.42126,0,
HLA-B,LILRB1,0.42983,0,
HLA-A,LILRB1,0.42126,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-C,LILRB1,0.25468,0,
HLA-A,LILRB1,0.42126,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-C,LILRB1,0.25468,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-C,LILRB1,0.25468,0,
HLA-B,LILRB1,0.42983,0,
HLA-B,LILRB1,0.42983,0,
HLA-A,LILRB1,0.42126,0,
HLA-A,LILRB1,0.42126,0,
HLA-A,LILRB1,0.42126,0,
HLA-A,LILRB1,0.42126,0,
HLA-C,LILRB1,0.25468,0,
HLA-A,LILRB1,0.42126,0,
HLA-B,LILRB1,0.42983,0,
BMPR1B,SMAD6,0.42278,0,
SMAD6,BMPR1B,0.42278,0,
GNB2,ADCY1,0.26974,0,
ADCY2,ADCY1,0.50703,0,
CD300LF,ADCY1,0.28768,0,
RLF,RIT1,0.50918,0,
MPP5,PARD6B,0.56972,0,
PARD3B,PARD6B,0.75567,0,
TALDO1,PLEK,0.27894,0,
NGFR,TTR,0.02937,0,
HSPG2,TTR,0.08511,0,
RBP4,TTR,0.56073,0,
PLCG2,SH3BP2,0.86682,0,
DAPP1,PLCG2,0.52238,0,
GP6,PLCG2,0.54629,0,
PLCG2,PDPN,0.41814,0,
FCGR3A,FCGR1A,0.3415,0,
FCER1G,FCGR3A,0.31358,0,
FCGR3A,GP6,0.3028,0,
LPAR2,TRIP6,0.41728,0,
TRIP6,ODF1,0.10601,0,
MSX1,PAX9,0.32266,0,
INPP5D,CD22,0.42361,0,
EFNA5,FGFR2,0.79564,0,
EFNA5,EPHB3,0.67727,0,
EFNA5,EPHB6,0.2017,0,
EFNA5,EPHA7,0.38307,0,
EPHA7,EFNA5,0.38307,0,
EFNA5,PTK7,0.65202,0,
EFNA5,EPHA5,0.23872,0,
EPHA5,EFNA5,0.23872,0,
EFNA5,EPHA1,0.58615,0,
EFNA5,INSRR,0.18789,0,
EFNA5,EPHA6,0.45276,0,
EPHA3,EFNA5,0.70463,0,
EFNA5,EPHA3,0.70463,0,
CD44,ANK1,0.15345,0,
CD44,ARHGEF1,0.4951,0,
CD44,COL14A1,0.32745,0,
CD44,MMP7,0.14067,0,
SRGN,CD44,0.58176,0,
SERPINB1,PRTN3,0.07582,0,
PRTN3,CXCL14,0.06597,0,
STRADB,CAB39,0.11087,0,
CAB39,STRADB,0.11087,0,
SH3BP2,CD244,0.3112,0,
CD244,SH3BP2,0.3112,0,
FGF17,FGFR2,0.15226,0,
FGFR2,FGF17,0.15226,0,
FGF16,FGFR2,0.46947,0,
VEGFC,FGFR2,0.57858,0,
NTF4,FGFR2,0.65713,0,
SDCBP,FGFR2,0.45466,0,
EFNA3,FGFR2,0.13315,0,
EFNA1,FGFR2,0.65243,0,
PGF,FGFR2,0.26454,0,
FGF23,FGFR2,0.01612,0,
FGF20,FGFR2,0.58609,0,
FGF5,FGFR2,0.09973,0,
FGFR2,FGF5,0.09973,0,
THBS2,NOTCH3,0.11841,0,
GXYLT2,NOTCH3,0.71207,0,
CNTN6,NOTCH3,0.41648,0,
NTF4,NGFR,0.45818,0,
NGFR,RTN4R,0.2022,0,
SORT1,NGFR,0.09677,0,
NGFR,SALL2,0.32688,0,
NGFR,MAGEH1,0.2006,0,
CCL18,CCR8,0.18747,0,
HBZ,HBB,0.49163,0,
FLOT2,SNCG,0.07031,0,
NR0B2,HNF4A,0.90709,0,
FCGR1A,HRG,0.06241,0,
FCGR1A,FCAR,0.18354,0,
PTN,SDC1,0.31075,0,
SDC3,PTN,0.1832,0,
PTN,SDC3,0.1832,0,
PTN,PTPRS,0.59565,0,
PTN,PTPRZ1,0.0347,0,
PTN,CDH10,0.30783,0,
DSP,PKP4,0.82538,0,
PKP4,DSP,0.82538,0,
DKK2,KREMEN2,0.03159,0,
WNT7B,FZD7,0.16886,0,
FZD7,WNT3,0.40632,0,
WNT3,FZD7,0.40632,0,
WNT5B,FZD7,0.32552,0,
WNT9A,FZD7,0.21915,0,
MYOC,FZD7,0.01824,0,
ATXN1,WNK2,0.47704,0,
CCL15,CCR3,0.02543,0,
F2,F13A1,0.02673,0,
F13B,F13A1,0.00381,0,
HBB,HBA1,0.88918,0,
AHSP,HBA1,0.71769,0,
HBA1,CD163,0.17671,0,
HBG2,HBA1,0.58436,0,
HBE1,HBA1,0.29943,0,
CTGF,TGFB3,0.43995,0,
TRIM21,FCGR2B,0.41216,0,
FBP1,TRIM21,0.12688,0,
TRIM21,SGTB,0.40182,0,
FAIM2,TRIM21,0.18446,0,
FGF17,EPHB3,0.34387,0,
FGF17,EPHA7,0.201,0,
FGF17,PTK7,0.44512,0,
FGF17,EPHA1,0.20861,0,
FGF17,INSRR,0.00431,0,
FGF17,EPHA6,0.34093,0,
FGF17,EPHA3,0.08611,0,
FGF16,EPHB3,0.35442,0,
FGF16,EPHA7,0.25267,0,
FGF16,PTK7,0.36908,0,
FGF16,EPHA5,0.03341,0,
FGF16,EPHA1,0.25227,0,
FGF16,INSRR,0.0754,0,
FGF16,EPHA6,0.27164,0,
FGF16,EPHA3,0.27291,0,
DDN,WWC1,0.03461,0,
WT1,FHL2,0.35388,0,
FHL2,PICALM,0.50765,0,
ITGA7,FHL2,0.11399,0,
FHL2,ITGA2,0.40668,0,
FHL2,TTN,0.08849,0,
IGFBP5,FHL2,0.31625,0,
FCGR2B,INPP5D,0.48746,0,
INPP5D,DOK3,0.66794,0,
LCP1,GCA,0.70638,0,
PTPN21,BMX,0.29198,0,
BMX,PTPRG,0.28775,0,
HNF4A,FOXO6,0.08627,0,
MKNK1,MBP,0.7895,0,
MDK,SDC1,0.5221,0,
MDK,SDC4,0.44333,0,
MDK,SDC3,0.37868,0,
MDK,PTPRZ1,0.23134,0,
MDK,TSPAN1,0.04369,0,
CD3D,CD8B,0.89158,0,
F2RL1,GNB2,0.37041,0,
PRSS1,F2RL1,0.14107,0,
NCF2,NCF4,0.88976,0,
BMPR1B,RHOD,0.43286,0,
BMPR1B,GDF9,0.38574,0,
GDF9,BMPR1B,0.38574,0,
BMPR1B,BMP7,0.33507,0,
BMP7,BMPR1B,0.33507,0,
BMPR1B,BMP10,0.07312,0,
BMPR1B,GDF5,0.44866,0,
GDF5,BMPR1B,0.44866,0,
BMPR1B,SOCS6,0.44674,0,
BMPR1B,RASD2,0.14977,0,
BMPR1B,RAB25,0.17717,0,
TNNT1,BMPR1B,0.0739,0,
DCAF12,BMPR1B,0.23588,0,
BMPR1B,KLHL1,0.04542,0,
BMPR1B,RAB38,0.26861,0,
CD55,CR1,0.63099,0,
GPLD1,CD55,0.34749,0,
EDARADD,EDAR,0.61712,0,
MVP,PARP4,0.71038,0,
CTGF,TGFB2,0.2929,0,
TGFB2,CTGF,0.2929,0,
HLA-DQB2,LGMN,0.21675,0,
LRRK2,EEF1A2,0.05341,0,
SDCBP,SDC1,0.41222,0,
SIGLEC9,LGALS3BP,0.44837,0,
CXCL13,CCL19,0.10999,0,
ITGB7,VCAM1,0.16166,0,
VCAM1,ITGB7,0.16166,0,
RHOD,PLXNA1,0.56488,0,
MYH2,S100A4,0.04868,0,
PPFIBP1,S100A4,0.43188,0,
S100A4,S100A1,0.18012,0,
WT1,AREG,0.08149,0,
AREG,AATK,0.01518,0,
WDR92,AREG,0.35439,0,
CORO1A,NCF4,0.88654,0,
GAB2,MAPK4,0.40472,0,
MAFF,NFE2,0.08908,0,
C3AR1,C4A,0.30076,0,
C5AR1,C5AR2,0.593,0,
HRH4,CCL16,0.03521,0,
SSTR2,SHANK2,0.06067,0,
SSTR2,GNA14,0.11192,0,
VIPR1,SCT,0.17778,0,
SCT,SCTR,0.15259,0,
PNOC,OPRL1,0.28807,0,
OPRL1,GNB2,0.64114,0,
OPRL1,RGS19,0.90004,0,
NPR2,NPPC,0.23193,0,
NPPC,NPR2,0.23193,0,
NPR3,NPR2,0.52879,0,
NPR2,NPPA,0.09289,0,
EREG,AATK,0.00184,0,
UTS2R,GNA14,0.14449,0,
NPPC,NPR3,0.04237,0,
VEGFC,EPHB3,0.55863,0,
VEGFC,EPHA7,0.2368,0,
VEGFC,PTK7,0.54204,0,
VEGFC,EPHA1,0.336,0,
VEGFC,INSRR,0.01623,0,
VEGFC,EPHA6,0.41631,0,
VEGFC,EPHA3,0.14786,0,
NRP2,VEGFC,0.44338,0,
VEGFC,NRP2,0.44338,0,
EDA,EDAR,0.56952,0,
NPPB,NPR1,0.04836,0,
EDN3,EDNRA,0.71061,0,
EDNRA,GNA14,0.32392,0,
OSTN,NPR3,0.30044,0,
EDA,FURIN,0.37808,0,
RAMP1,ADM,0.16659,0,
ADM,MRGPRX2,0.07155,0,
GDF9,FXYD6,0.26321,0,
PMCH,MCHR1,0.00679,0,
PMCH,FURIN,0.07841,0,
PCSK1,PMCH,0.03471,0,
PCSK2,PMCH,0.00069,0,
C5AR2,C3,0.26819,0,
C5AR2,C4A,0.38528,0,
IL17RA,IL25,0.25134,0,
IL17RA,IL17RE,0.44725,0,
CFB,C3,0.8344,0,
C3,LAMA1,0.27806,0,
CFP,C3,0.256,0,
C3,PAPPA,0.34985,0,
VSIG4,C3,0.05639,0,
BMP7,SOSTDC1,0.2756,0,
RAMP3,ADM,0.18455,0,
MC4R,GNA14,0.1299,0,
MC4R,ATRNL1,0.1869,0,
NPY5R,PPY,0.02025,0,
LGR6,RSPO3,0.08628,0,
ALOX5,ALOX5AP,0.8856,0,
ALOX5AP,ALOX5,0.8856,0,
KISS1,MMP16,0.00572,0,
CALCR,ADM,0.14092,0,
CRLF1,CNTFR,0.14559,0,
NTF4,EPHB3,0.52792,0,
NTF4,EPHA7,0.25046,0,
NTF4,PTK7,0.71245,0,
NTF4,EPHA5,0.02877,0,
NTF4,EPHA1,0.5312,0,
NTF4,INSRR,0.01228,0,
NTF4,EPHA6,0.34704,0,
NTF4,EPHA3,0.31344,0,
GRK1,OPRK1,0.1818,0,
TNFAIP6,TNFSF11,0.20773,0,
FPR1,SAA1,0.17891,0,
RSPO3,LGR5,0.28873,0,
RSPO3,LGR4,0.30761,0,
RSPO3,SDC4,0.37864,0,
HLA-B,VIPR1,0.5471,0,
KEL,EDN3,0.13837,0,
EDN3,CTSE,0.11119,0,
FAT1,MCHR1,0.01309,0,
MLXIPL,GCG,0.08935,0,
CPE,GCG,0.10926,0,
SYT7,GCG,0.04617,0,
APLN,APLNR,0.32261,0,
CPAMD8,SCTR,0.17203,0,
NPPA,NPR1,0.06602,0,
SORT1,NTS,0.12777,0,
OXTR,AVP,0.09419,0,
SLC12A1,AVP,0.04299,0,
OXTR,GNA14,0.25946,0,
ADM,CFH,0.24404,0,
TACR1,GNA14,0.34896,0,
TAC4,TACR1,0.02769,0,
KRT1,KNG1,0.02694,0,
PLG,KNG1,0.7874,0,
CD93,KNG1,0.0743,0,
KNG1,F11,0.93141,0,
KNG1,FTL,0.20863,0,
APLNR,GNA14,0.29676,0,
GAST,SLC9A3,0.04753,0,
GAST,CPE,0.00587,0,
CCK,CPE,0.01696,0,
ENPEP,CCK,0.01034,0,
SPTBN2,ANK1,0.06997,0,
NRCAM,ANK1,0.19254,0,
SLC4A1,ANK1,0.93522,0,
SLC4A3,ANK1,0.17855,0,
TTN,ANK1,0.17004,0,
SPTA1,ANK1,0.82508,0,
TFEB,MAP4K3,0.49362,0,
GNB2,CACNA1B,0.13246,0,
CACNA1B,CACNB2,0.10792,0,
CACNB2,CACNA1B,0.10792,0,
RGS12,CACNA1B,0.24091,0,
GABBR1,GNB2,0.39943,0,
GNB2,KCNJ3,0.1201,0,
GNG12,GNB2,0.49191,0,
GNB2,GNG2,0.35727,0,
GNB2,GNG10,0.42921,0,
GNG13,GNB2,0.10551,0,
PRKG2,GRM7,0.11815,0,
SPTBN2,PTPRN,0.08724,0,
JAKMIP1,GABBR1,0.38036,0,
SDCBP,GRM7,0.18864,0,
EFNB2,SDCBP,0.46401,0,
SDC4,SDCBP,0.34114,0,
SDCBP,SDC4,0.34114,0,
SDCBP,PTPRJ,0.82428,0,
RGS4,CHRM3,0.0151,0,
UNC13B,SPTBN2,0.44628,0,
DLG2,GRIN2A,0.22197,0,
KCNJ2,DLG2,0.21052,0,
NCAPH,GRIN2A,0.16529,0,
GRIN2A,SPTBN2,0.03917,0,
GRIN2A,TAT,0.02954,0,
GRIN2A,GRIN3B,0.12577,0,
MBP,MAPK15,0.20529,0,
MBP,LRRK2,0.79592,0,
MBP,MELK,0.55465,0,
MMP7,MBP,0.14981,0,
DUSP13,MBP,0.14712,0,
DRD1,ADORA1,0.3107,0,
ADA,ADORA1,0.03367,0,
EPB41L2,ADORA1,0.0541,0,
NCAPH,NCAPG,0.88255,0,
SMC2,NCAPH,0.91284,0,
SMC4,NCAPH,0.89677,0,
SPTA1,SPTBN2,0.04362,0,
DLGAP1,DLGAP2,0.27072,0,
SHANK2,DLGAP1,0.45005,0,
DRD1,GNA14,0.0673,0,
DRD1,RDM1,0.30808,0,
RPH3A,ADD2,0.03365,0,
KHDRBS3,KHDRBS2,0.55612,0,
HTR2A,GNA14,0.19955,0,
PON2,HTR2A,0.3919,0,
KCNJ3,KCNJ5,0.06265,0,
RAPGEF4,RIMS2,0.39619,0,
PCLO,AOC1,0.10838,0,
KCNA2,CNTNAP2,0.34154,0,
KCNA2,ETV1,0.3047,0,
KCNAB2,KCNA2,0.35973,0,
KCNA2,KCNAB1,0.32003,0,
AOC1,DAO,0.01418,0,
EFNB2,EPHB3,0.57366,0,
EPHB6,EFNB2,0.18372,0,
EFNB2,EPHB6,0.18372,0,
EFNB2,EPHA6,0.44135,0,
EPHA3,EFNB2,0.40894,0,
EFNB2,EPHA3,0.40894,0,
PECAM1,EFNB2,0.47929,0,
EFNB2,RHBDL2,0.30606,0,
KCNJ2,KCNJ4,0.18879,0,
KCNJ2,SCN5A,0.3539,0,
GDNF,GFRA1,0.42534,0,
GDNF,TH,0.08981,0,
PKIA,AGFG1,0.50463,0,
TFEB,DEPTOR,0.42181,0,
MEIS1,PBX1,0.68724,0,
HOXA5,PBX1,0.30763,0,
HLA-DQB2,CTSV,0.07935,0,
HLA-DQB2,CTSF,0.25217,0,
THBS2,ITGA6,0.24533,0,
LAMA1,ITGA6,0.77346,0,
COL17A1,ITGA6,0.58302,0,
SCN5A,PTPN3,0.08463,0,
SCN5A,SNTG2,0.03234,0,
FGF14,SCN5A,0.07131,0,
FGF11,SCN5A,0.08322,0,
EFNB1,EPHB3,0.47441,0,
EFNA3,EPHB3,0.24741,0,
EFNA1,EPHB3,0.43027,0,
PGF,EPHB3,0.19842,0,
FGF23,EPHB3,0.07337,0,
ASCL1,EPHB3,0.13975,0,
FGF20,EPHB3,0.53565,0,
EPHB3,EFNB3,0.61942,0,
EFNB3,EPHB3,0.61942,0,
FGF5,EPHB3,0.07183,0,
CLDN3,CLDN1,0.13023,0,
CLDN1,CLDN3,0.13023,0,
SHANK2,DLGAP2,0.45656,0,
WT1,SRY,0.06638,0,
ZNF208,SRY,0.08374,0,
EFNB1,EPHB6,0.37731,0,
EFNB1,GRIP1,0.52219,0,
EPHB6,EFNB3,0.11791,0,
SAT1,EPHB6,0.40191,0,
MPP5,CRB3,0.34749,0,
SLC9A3,SHANK2,0.40229,0,
ADAM12,SDC4,0.42628,0,
SDC4,ADAM12,0.42628,0,
EFNA3,EPHA7,0.03218,0,
EPHA7,EFNA3,0.03218,0,
EFNA1,EPHA7,0.30422,0,
EPHA7,EFNA1,0.30422,0,
PGF,EPHA7,0.14669,0,
FGF20,EPHA7,0.37977,0,
FGF5,EPHA7,0.04063,0,
COL5A1,SDC3,0.38042,0,
HTR2C,GNA14,0.21166,0,
CNKSR2,ARHGAP39,0.12918,0,
HSPB8,HSPB7,0.05351,0,
HSPB8,HSPB3,0.03783,0,
ETV1,ETV5,0.63217,0,
TET1,ZNF382,0.71799,0,
TET1,SLIT2,0.42245,0,
FURIN,VWF,0.30629,0,
DSG3,FURIN,0.19191,0,
ITM2C,FURIN,0.44825,0,
SORCS1,FURIN,0.31976,0,
FURIN,ADAM19,0.76999,0,
SPINK5,FURIN,0.27169,0,
COL23A1,FURIN,0.31034,0,
EFNA3,PTK7,0.14243,0,
EFNA1,PTK7,0.66636,0,
PGF,PTK7,0.3193,0,
FGF20,PTK7,0.46581,0,
FGF5,PTK7,0.08017,0,
EFNA3,EPHA5,0.09817,0,
EPHA5,EFNA3,0.09817,0,
EFNA1,EPHA5,0.35572,0,
EPHA5,EFNA1,0.35572,0,
PGF,EPHA5,0.32405,0,
FERMT2,ITGB8,0.43979,0,
FERMT1,ITGB8,0.63879,0,
ITGAV,ITGB8,0.6754,0,
LAMA1,ITGB8,0.57661,0,
CSN1S1,TTBK1,0.05499,0,
EPB41L1,AGAP2,0.47863,0,
CD93,COL4A6,0.19528,0,
SEMA3A,PLXNA2,0.19072,0,
NRP1,PLXNA2,0.67698,0,
SEMA6A,PLXNA2,0.63767,0,
WNT7B,FZD10,0.31568,0,
LPAR4,GNA14,0.10483,0,
LIPH,LPAR4,0.02148,0,
HP,CD163,0.17704,0,
HP,C1RL,0.13849,0,
WNT3,FZD10,0.27532,0,
FCER1G,KIR2DL4,0.07052,0,
FCER1G,GP6,0.51298,0,
FCER1G,CLEC4C,0.28745,0,
FCER1G,NCR1,0.22113,0,
F2RL2,GNA14,0.08648,0,
LRRC4C,NTNG1,0.0933,0,
NTNG1,LRRC4C,0.0933,0,
TH,CAMK2G,0.21842,0,
EFNA3,EPHA1,0.29165,0,
EFNA3,INSRR,0.32899,0,
EFNA3,EPHA6,0.05266,0,
EFNA3,EPHA3,0.00703,0,
HSPG2,PTPRS,0.66597,0,
NTN1,UNC5C,0.45237,0,
SLIT2,ROBO2,0.49833,0,
SLIT3,ROBO2,0.60486,0,
DUOX1,SRGAP3,0.53554,0,
S1PR2,GNA14,0.13291,0,
NR2F6,RASD1,0.43151,0,
CSNK1A1L,RHOB,0.08762,0,
CSNK1A1L,CEACAM3,0.14846,0,
PLK4,STIL,0.66227,0,
RNF43,HECW1,0.58875,0,
EFNA1,EPHA1,0.7005,0,
EPHA1,EFNA1,0.7005,0,
EFNA1,INSRR,0.36528,0,
EFNA1,EPHA6,0.30637,0,
EPHA6,EFNA1,0.30637,0,
EFNA1,EPHA3,0.18612,0,
EPHA3,EFNA1,0.18612,0,
UNC5A,NTN1,0.1951,0,
NTN1,UNC5D,0.42975,0,
VWF,ADAMTS13,0.41102,0,
ADAMTS13,VWF,0.41102,0,
KLRC1,KLRD1,0.64832,0,
HLA-E,KLRC1,0.03249,0,
NEB,TMOD1,0.21114,0,
PCSK1,REN,0.03566,0,
HTR2B,GNA14,0.14618,0,
